time,data
2017-05-25 08:22:42,5.0155
2017-05-25 08:22:44,5.0156
2017-05-25 08:22:48,5.0155
2017-05-25 08:22:49,5.0157
2017-05-25 08:22:50,5.0156
2017-05-25 08:22:51,5.0156
2017-05-25 08:22:54,5.0157
2017-05-25 08:22:56,5.01575
2017-05-25 08:22:57,5.0159
2017-05-25 08:23:00,5.0158
2017-05-25 08:23:01,5.016
2017-05-25 08:23:02,5.01595
2017-05-25 08:23:03,5.016
2017-05-25 08:23:04,5.01595
2017-05-25 08:23:05,5.01595
2017-05-25 08:23:06,5.016
2017-05-25 08:23:07,5.0159
2017-05-25 08:23:08,5.01595
2017-05-25 08:23:09,5.016
2017-05-25 08:23:12,5.01595
2017-05-25 08:23:13,5.0159
2017-05-25 08:23:21,5.01595
2017-05-25 08:23:22,5.0159
2017-05-25 08:23:34,5.016
2017-05-25 08:23:42,5.01605
2017-05-25 08:23:43,5.01615
2017-05-25 08:23:44,5.0162
2017-05-25 08:23:45,5.01615
2017-05-25 08:23:47,5.0162
2017-05-25 08:23:48,5.01615
2017-05-25 08:23:49,5.0162
2017-05-25 08:23:56,5.01625
2017-05-25 08:24:02,5.0163
2017-05-25 08:24:09,5.01625
2017-05-25 08:24:10,5.0162
2017-05-25 08:24:11,5.0163
2017-05-25 08:24:15,5.01625
2017-05-25 08:24:17,5.0163
2017-05-25 08:24:18,5.0162
2017-05-25 08:24:20,5.0163
2017-05-25 08:24:21,5.0162
2017-05-25 08:24:22,5.0163
2017-05-25 08:24:28,5.01625
2017-05-25 08:24:38,5.0162
2017-05-25 08:24:45,5.01625
2017-05-25 08:24:46,5.01635
2017-05-25 08:24:47,5.01625
2017-05-25 08:24:48,5.01635
2017-05-25 08:24:49,5.0164
2017-05-25 08:24:50,5.0167
2017-05-25 08:24:51,5.0168
2017-05-25 08:24:55,5.0167
2017-05-25 08:24:56,5.0166
2017-05-25 08:24:57,5.01665
2017-05-25 08:24:58,5.0166
2017-05-25 08:25:02,5.0166
2017-05-25 08:25:03,5.01665
2017-05-25 08:25:04,5.0166
2017-05-25 08:25:08,5.01665
2017-05-25 08:25:09,5.0166
2017-05-25 08:25:11,5.01655
2017-05-25 08:25:12,5.0166
2017-05-25 08:25:13,5.01655
2017-05-25 08:25:15,5.0166
2017-05-25 08:25:16,5.0165
2017-05-25 08:25:17,5.01645
2017-05-25 08:25:18,5.0164
2017-05-25 08:25:22,5.01645
2017-05-25 08:25:23,5.0164
2017-05-25 08:25:31,5.01645
2017-05-25 08:25:32,5.0165
2017-05-25 08:25:35,5.01655
2017-05-25 08:25:36,5.0165
2017-05-25 08:25:37,5.0164
2017-05-25 08:25:38,5.01645
2017-05-25 08:25:40,5.0165
2017-05-25 08:25:41,5.01655
2017-05-25 08:25:45,5.0166
2017-05-25 08:25:46,5.01655
2017-05-25 08:25:47,5.0165
2017-05-25 08:25:48,5.01645
2017-05-25 08:25:49,5.0162
2017-05-25 08:25:50,5.0162
2017-05-25 08:25:51,5.0159
2017-05-25 08:25:52,5.01545
2017-05-25 08:25:53,5.0155
2017-05-25 08:25:54,5.0156
2017-05-25 08:25:55,5.0155
2017-05-25 08:25:56,5.0156
2017-05-25 08:25:57,5.0155
2017-05-25 08:25:58,5.0155
2017-05-25 08:26:01,5.01555
2017-05-25 08:26:02,5.01565
2017-05-25 08:26:07,5.0157
2017-05-25 08:26:09,5.01565
2017-05-25 08:26:10,5.0155
2017-05-25 08:26:11,5.01555
2017-05-25 08:26:12,5.0156
2017-05-25 08:26:13,5.01625
2017-05-25 08:26:14,5.017
2017-05-25 08:26:15,5.0174
2017-05-25 08:26:16,5.0179
2017-05-25 08:26:17,5.0181
2017-05-25 08:26:18,5.0177
2017-05-25 08:26:19,5.01775
2017-05-25 08:26:20,5.01765
2017-05-25 08:26:21,5.01805
2017-05-25 08:26:22,5.0181
2017-05-25 08:26:23,5.0178
2017-05-25 08:26:24,5.01795
2017-05-25 08:26:25,5.0179
2017-05-25 08:26:26,5.0179
2017-05-25 08:26:28,5.0178
2017-05-25 08:26:34,5.0179
2017-05-25 08:26:35,5.018
2017-05-25 08:26:36,5.0179
2017-05-25 08:26:39,5.018
2017-05-25 08:26:40,5.01795
2017-05-25 08:26:41,5.018
2017-05-25 08:26:42,5.0175
2017-05-25 08:26:43,5.0174
2017-05-25 08:26:44,5.0175
2017-05-25 08:26:45,5.0177
2017-05-25 08:26:46,5.0177
2017-05-25 08:26:47,5.0179
2017-05-25 08:26:48,5.0178
2017-05-25 08:26:49,5.0178
2017-05-25 08:26:50,5.01775
2017-05-25 08:26:51,5.01795
2017-05-25 08:26:53,5.0181
2017-05-25 08:26:54,5.0184
2017-05-25 08:26:55,5.0185
2017-05-25 08:26:56,5.01855
2017-05-25 08:26:57,5.0187
2017-05-25 08:26:58,5.0188
2017-05-25 08:26:59,5.019
2017-05-25 08:27:01,5.01895
2017-05-25 08:27:02,5.0189
2017-05-25 08:27:03,5.01895
2017-05-25 08:27:04,5.0188
2017-05-25 08:27:05,5.0189
2017-05-25 08:27:06,5.0188
2017-05-25 08:27:07,5.01905
2017-05-25 08:27:08,5.019
2017-05-25 08:27:10,5.0191
2017-05-25 08:27:11,5.019
2017-05-25 08:27:12,5.01895
2017-05-25 08:27:13,5.019
2017-05-25 08:27:14,5.0189
2017-05-25 08:27:15,5.0189
2017-05-25 08:27:16,5.01865
2017-05-25 08:27:17,5.0185
2017-05-25 08:27:18,5.0185
2017-05-25 08:27:19,5.0183
2017-05-25 08:27:20,5.01825
2017-05-25 08:27:22,5.0183
2017-05-25 08:27:23,5.0181
2017-05-25 08:27:25,5.01815
2017-05-25 08:27:27,5.0181
2017-05-25 08:27:28,5.018
2017-05-25 08:27:29,5.018
2017-05-25 08:27:30,5.01805
2017-05-25 08:27:31,5.0181
2017-05-25 08:27:32,5.018
2017-05-25 08:27:33,5.01795
2017-05-25 08:27:34,5.0181
2017-05-25 08:27:38,5.01805
2017-05-25 08:27:39,5.018
2017-05-25 08:27:40,5.01795
2017-05-25 08:27:41,5.01795
2017-05-25 08:27:42,5.01795
2017-05-25 08:27:43,5.0179
2017-05-25 08:27:44,5.01795
2017-05-25 08:27:46,5.0179
2017-05-25 08:27:47,5.0181
2017-05-25 08:27:48,5.01805
2017-05-25 08:27:52,5.0181
2017-05-25 08:27:53,5.01805
2017-05-25 08:27:54,5.0183
2017-05-25 08:27:55,5.0183
2017-05-25 08:27:57,5.0182
2017-05-25 08:27:58,5.01815
2017-05-25 08:27:59,5.0184
2017-05-25 08:28:05,5.01815
2017-05-25 08:28:06,5.0173
2017-05-25 08:28:07,5.0175
2017-05-25 08:28:08,5.0179
2017-05-25 08:28:10,5.01795
2017-05-25 08:28:11,5.0181
2017-05-25 08:28:12,5.01805
2017-05-25 08:28:13,5.0181
2017-05-25 08:28:14,5.0184
2017-05-25 08:28:19,5.0186
2017-05-25 08:28:20,5.0187
2017-05-25 08:28:21,5.0186
2017-05-25 08:28:22,5.0184
2017-05-25 08:28:23,5.0182
2017-05-25 08:28:24,5.0179
2017-05-25 08:28:25,5.01785
2017-05-25 08:28:26,5.0182
2017-05-25 08:28:27,5.0175
2017-05-25 08:28:28,5.0176
2017-05-25 08:28:29,5.0179
2017-05-25 08:28:30,5.018
2017-05-25 08:28:31,5.0175
2017-05-25 08:28:32,5.01765
2017-05-25 08:28:33,5.0174
2017-05-25 08:28:34,5.0172
2017-05-25 08:28:35,5.0171
2017-05-25 08:28:36,5.0175
2017-05-25 08:28:37,5.0174
2017-05-25 08:28:38,5.0176
2017-05-25 08:28:40,5.0177
2017-05-25 08:28:41,5.01775
2017-05-25 08:28:42,5.01805
2017-05-25 08:28:43,5.018
2017-05-25 08:28:44,5.01735
2017-05-25 08:28:45,5.0173
2017-05-25 08:28:46,5.0176
2017-05-25 08:28:47,5.0173
2017-05-25 08:28:48,5.0173
2017-05-25 08:28:50,5.01725
2017-05-25 08:28:51,5.0172
2017-05-25 08:28:52,5.01715
2017-05-25 08:28:53,5.01715
2017-05-25 08:28:54,5.0172
2017-05-25 08:28:55,5.0168
2017-05-25 08:28:56,5.01685
2017-05-25 08:28:57,5.0172
2017-05-25 08:28:58,5.01725
2017-05-25 08:29:00,5.0177
2017-05-25 08:29:01,5.0179
2017-05-25 08:29:02,5.0182
2017-05-25 08:29:03,5.018
2017-05-25 08:29:04,5.0183
2017-05-25 08:29:06,5.01825
2017-05-25 08:29:07,5.0183
2017-05-25 08:29:08,5.0183
2017-05-25 08:29:10,5.0181
2017-05-25 08:29:11,5.0181
2017-05-25 08:29:12,5.0175
2017-05-25 08:29:13,5.0178
2017-05-25 08:29:14,5.018
2017-05-25 08:29:15,5.0181
2017-05-25 08:29:17,5.01805
2017-05-25 08:29:18,5.018
2017-05-25 08:29:19,5.0181
2017-05-25 08:29:20,5.018
2017-05-25 08:29:21,5.01805
2017-05-25 08:29:22,5.0181
2017-05-25 08:29:24,5.01805
2017-05-25 08:29:26,5.0179
2017-05-25 08:29:27,5.0178
2017-05-25 08:29:28,5.01785
2017-05-25 08:29:29,5.0178
2017-05-25 08:29:32,5.0176
2017-05-25 08:29:33,5.018
2017-05-25 08:29:35,5.0179
2017-05-25 08:29:36,5.0179
2017-05-25 08:29:37,5.01795
2017-05-25 08:29:38,5.0176
2017-05-25 08:29:39,5.0176
2017-05-25 08:29:40,5.0177
2017-05-25 08:29:41,5.0176
2017-05-25 08:29:42,5.01755
2017-05-25 08:29:44,5.0176
2017-05-25 08:29:45,5.0175
2017-05-25 08:29:46,5.0175
2017-05-25 08:29:47,5.0176
2017-05-25 08:29:48,5.0176
2017-05-25 08:29:50,5.0177
2017-05-25 08:29:51,5.0176
2017-05-25 08:29:54,5.0177
2017-05-25 08:29:56,5.0176
2017-05-25 08:29:57,5.0175
2017-05-25 08:29:58,5.0175
2017-05-25 08:29:59,5.0176
2017-05-25 08:30:00,5.0176
2017-05-25 08:31:07,5.0176
2017-05-25 08:31:07,5.02015
2017-05-25 08:31:07,5.02015
2017-05-25 08:31:08,5.02015
2017-05-25 08:31:08,5.02005
2017-05-25 08:31:09,5.0204
2017-05-25 08:31:10,5.02075
2017-05-25 08:31:11,5.02095
2017-05-25 08:31:12,5.0212
2017-05-25 08:31:13,5.0216
2017-05-25 08:31:14,5.02205
2017-05-25 08:31:15,5.0222
2017-05-25 08:31:16,5.022
2017-05-25 08:31:17,5.02165
2017-05-25 08:31:18,5.02225
2017-05-25 08:31:19,5.022
2017-05-25 08:31:20,5.0222
2017-05-25 08:31:21,5.0224
2017-05-25 08:31:22,5.0223
2017-05-25 08:31:23,5.0223
2017-05-25 08:31:24,5.02215
2017-05-25 08:31:25,5.0228
2017-05-25 08:31:26,5.02255
2017-05-25 08:31:27,5.023
2017-05-25 08:31:28,5.023
2017-05-25 08:31:29,5.0231
2017-05-25 08:31:30,5.0229
2017-05-25 08:31:31,5.0227
2017-05-25 08:31:32,5.0225
2017-05-25 08:31:33,5.0226
2017-05-25 08:31:34,5.0227
2017-05-25 08:31:35,5.0225
2017-05-25 08:31:36,5.02265
2017-05-25 08:31:37,5.0227
2017-05-25 08:31:39,5.0228
2017-05-25 08:31:40,5.023
2017-05-25 08:31:41,5.0229
2017-05-25 08:31:42,5.0229
2017-05-25 08:31:43,5.0229
2017-05-25 08:31:44,5.0228
2017-05-25 08:31:45,5.0229
2017-05-25 08:31:46,5.0225
2017-05-25 08:31:47,5.0227
2017-05-25 08:31:48,5.0226
2017-05-25 08:31:49,5.0224
2017-05-25 08:31:50,5.0227
2017-05-25 08:31:51,5.02245
2017-05-25 08:31:52,5.0225
2017-05-25 08:31:53,5.0225
2017-05-25 08:31:54,5.0226
2017-05-25 08:31:55,5.0225
2017-05-25 08:31:56,5.0224
2017-05-25 08:31:57,5.022
2017-05-25 08:31:58,5.0219
2017-05-25 08:31:59,5.02205
2017-05-25 08:32:01,5.0227
2017-05-25 08:32:02,5.023
2017-05-25 08:32:03,5.023
2017-05-25 08:32:04,5.0231
2017-05-25 08:32:05,5.02285
2017-05-25 08:32:06,5.02285
2017-05-25 08:32:07,5.0228
2017-05-25 08:32:08,5.0233
2017-05-25 08:32:09,5.0232
2017-05-25 08:32:10,5.0228
2017-05-25 08:32:11,5.0222
2017-05-25 08:32:12,5.0221
2017-05-25 08:32:14,5.0219
2017-05-25 08:32:15,5.02185
2017-05-25 08:32:16,5.0214
2017-05-25 08:32:17,5.02125
2017-05-25 08:32:18,5.0212
2017-05-25 08:32:19,5.0215
2017-05-25 08:32:20,5.0215
2017-05-25 08:32:21,5.0211
2017-05-25 08:32:22,5.0212
2017-05-25 08:32:23,5.02115
2017-05-25 08:32:24,5.0209
2017-05-25 08:32:25,5.02085
2017-05-25 08:32:26,5.02085
2017-05-25 08:32:27,5.0209
2017-05-25 08:32:28,5.02085
2017-05-25 08:32:29,5.02085
2017-05-25 08:32:30,5.0206
2017-05-25 08:32:31,5.0204
2017-05-25 08:32:32,5.0202
2017-05-25 08:32:33,5.0204
2017-05-25 08:32:34,5.0204
2017-05-25 08:32:35,5.0201
2017-05-25 08:32:37,5.0199
2017-05-25 08:32:37,5.0201
2017-05-25 08:32:38,5.0203
2017-05-25 08:32:40,5.02035
2017-05-25 08:32:41,5.0203
2017-05-25 08:32:43,5.0204
2017-05-25 08:32:44,5.02035
2017-05-25 08:32:45,5.0199
2017-05-25 08:32:46,5.0201
2017-05-25 08:32:47,5.02055
2017-05-25 08:32:48,5.0205
2017-05-25 08:32:49,5.0205
2017-05-25 08:32:50,5.02065
2017-05-25 08:32:51,5.0205
2017-05-25 08:32:52,5.0204
2017-05-25 08:32:53,5.02075
2017-05-25 08:32:55,5.0207
2017-05-25 08:32:56,5.0205
2017-05-25 08:32:57,5.0205
2017-05-25 08:32:58,5.0204
2017-05-25 08:33:00,5.02045
2017-05-25 08:33:01,5.0204
2017-05-25 08:33:02,5.0205
2017-05-25 08:33:03,5.0205
2017-05-25 08:33:04,5.0204
2017-05-25 08:33:05,5.0206
2017-05-25 08:33:06,5.0205
2017-05-25 08:33:07,5.0202
2017-05-25 08:33:08,5.02
2017-05-25 08:33:09,5.02005
2017-05-25 08:33:11,5.02005
2017-05-25 08:33:12,5.0201
2017-05-25 08:33:13,5.0202
2017-05-25 08:33:14,5.0203
2017-05-25 08:33:15,5.021
2017-05-25 08:33:18,5.0211
2017-05-25 08:33:20,5.0212
2017-05-25 08:33:21,5.0211
2017-05-25 08:33:22,5.0212
2017-05-25 08:33:24,5.0211
2017-05-25 08:33:25,5.0212
2017-05-25 08:33:26,5.021
2017-05-25 08:33:27,5.0213
2017-05-25 08:33:28,5.0212
2017-05-25 08:33:29,5.0211
2017-05-25 08:33:30,5.0211
2017-05-25 08:33:31,5.021
2017-05-25 08:33:34,5.0209
2017-05-25 08:33:35,5.02085
2017-05-25 08:33:36,5.0209
2017-05-25 08:33:37,5.0208
2017-05-25 08:33:38,5.0203
2017-05-25 08:33:39,5.0209
2017-05-25 08:33:40,5.0208
2017-05-25 08:33:41,5.02075
2017-05-25 08:33:42,5.0208
2017-05-25 08:33:43,5.0209
2017-05-25 08:33:44,5.021
2017-05-25 08:33:53,5.0211
2017-05-25 08:33:55,5.02105
2017-05-25 08:33:56,5.0209
2017-05-25 08:33:57,5.0213
2017-05-25 08:33:58,5.0212
2017-05-25 08:34:00,5.0211
2017-05-25 08:34:01,5.0209
2017-05-25 08:34:02,5.0208
2017-05-25 08:34:03,5.0209
2017-05-25 08:34:04,5.0207
2017-05-25 08:34:05,5.0206
2017-05-25 08:34:06,5.0205
2017-05-25 08:34:07,5.0205
2017-05-25 08:34:08,5.0205
2017-05-25 08:34:09,5.0204
2017-05-25 08:34:10,5.02045
2017-05-25 08:34:11,5.0203
2017-05-25 08:34:12,5.0203
2017-05-25 08:34:13,5.0202
2017-05-25 08:34:14,5.0203
2017-05-25 08:34:15,5.0202
2017-05-25 08:34:16,5.02015
2017-05-25 08:34:17,5.02
2017-05-25 08:34:18,5.0204
2017-05-25 08:34:19,5.0202
2017-05-25 08:34:21,5.0202
2017-05-25 08:34:22,5.02025
2017-05-25 08:34:23,5.02015
2017-05-25 08:34:24,5.0201
2017-05-25 08:34:25,5.0203
2017-05-25 08:34:26,5.0203
2017-05-25 08:34:27,5.0199
2017-05-25 08:34:28,5.01995
2017-05-25 08:34:29,5.01925
2017-05-25 08:34:30,5.0194
2017-05-25 08:34:31,5.0194
2017-05-25 08:34:32,5.0194
2017-05-25 08:34:33,5.0189
2017-05-25 08:34:34,5.019
2017-05-25 08:34:35,5.0189
2017-05-25 08:34:37,5.0186
2017-05-25 08:34:38,5.0184
2017-05-25 08:34:39,5.0184
2017-05-25 08:34:40,5.0183
2017-05-25 08:34:41,5.0185
2017-05-25 08:34:42,5.0179
2017-05-25 08:34:43,5.01785
2017-05-25 08:34:44,5.0179
2017-05-25 08:34:45,5.0177
2017-05-25 08:34:46,5.01785
2017-05-25 08:34:47,5.0176
2017-05-25 08:34:48,5.0175
2017-05-25 08:34:50,5.01755
2017-05-25 08:34:51,5.0184
2017-05-25 08:34:52,5.01815
2017-05-25 08:34:53,5.0184
2017-05-25 08:34:54,5.0183
2017-05-25 08:34:58,5.0184
2017-05-25 08:34:59,5.0183
2017-05-25 08:35:01,5.01845
2017-05-25 08:35:02,5.01855
2017-05-25 08:35:03,5.01865
2017-05-25 08:35:04,5.0187
2017-05-25 08:35:05,5.0187
2017-05-25 08:35:06,5.0188
2017-05-25 08:35:07,5.0186
2017-05-25 08:35:08,5.0185
2017-05-25 08:35:09,5.0189
2017-05-25 08:35:10,5.01885
2017-05-25 08:35:12,5.0189
2017-05-25 08:35:13,5.01915
2017-05-25 08:35:14,5.0192
2017-05-25 08:35:15,5.019
2017-05-25 08:35:17,5.01895
2017-05-25 08:35:18,5.0191
2017-05-25 08:35:19,5.019
2017-05-25 08:35:20,5.019
2017-05-25 08:35:22,5.01905
2017-05-25 08:35:23,5.01915
2017-05-25 08:35:24,5.0192
2017-05-25 08:35:28,5.0191
2017-05-25 08:35:29,5.0192
2017-05-25 08:35:30,5.0191
2017-05-25 08:35:31,5.0191
2017-05-25 08:35:32,5.0194
2017-05-25 08:35:33,5.01945
2017-05-25 08:35:34,5.0194
2017-05-25 08:35:36,5.01935
2017-05-25 08:35:37,5.0192
2017-05-25 08:35:38,5.0194
2017-05-25 08:35:39,5.0194
2017-05-25 08:35:40,5.0198
2017-05-25 08:35:41,5.01975
2017-05-25 08:35:42,5.01985
2017-05-25 08:35:43,5.0199
2017-05-25 08:35:44,5.02045
2017-05-25 08:35:45,5.0205
2017-05-25 08:35:46,5.0204
2017-05-25 08:35:47,5.0206
2017-05-25 08:35:48,5.02015
2017-05-25 08:35:49,5.0202
2017-05-25 08:35:50,5.02035
2017-05-25 08:35:51,5.02085
2017-05-25 08:35:52,5.02035
2017-05-25 08:35:53,5.02035
2017-05-25 08:35:54,5.02045
2017-05-25 08:35:55,5.02035
2017-05-25 08:35:56,5.0203
2017-05-25 08:35:57,5.0199
2017-05-25 08:35:58,5.01955
2017-05-25 08:35:59,5.0192
2017-05-25 08:36:00,5.0194
2017-05-25 08:36:01,5.0195
2017-05-25 08:36:02,5.01915
2017-05-25 08:36:03,5.0191
2017-05-25 08:36:04,5.019
2017-05-25 08:36:05,5.019
2017-05-25 08:36:06,5.0191
2017-05-25 08:36:07,5.0189
2017-05-25 08:36:08,5.0192
2017-05-25 08:36:09,5.0188
2017-05-25 08:36:11,5.0189
2017-05-25 08:36:12,5.01875
2017-05-25 08:36:13,5.01875
2017-05-25 08:36:14,5.0187
2017-05-25 08:36:15,5.01875
2017-05-25 08:36:16,5.01885
2017-05-25 08:36:17,5.0191
2017-05-25 08:36:18,5.0189
2017-05-25 08:36:19,5.0191
2017-05-25 08:36:20,5.01905
2017-05-25 08:36:21,5.01905
2017-05-25 08:36:22,5.0191
2017-05-25 08:36:23,5.0192
2017-05-25 08:36:24,5.0193
2017-05-25 08:36:25,5.0194
2017-05-25 08:36:26,5.0194
2017-05-25 08:36:27,5.0197
2017-05-25 08:36:28,5.0198
2017-05-25 08:36:29,5.0196
2017-05-25 08:36:30,5.0201
2017-05-25 08:36:31,5.0202
2017-05-25 08:36:32,5.02025
2017-05-25 08:36:33,5.0202
2017-05-25 08:36:34,5.0207
2017-05-25 08:36:35,5.0208
2017-05-25 08:36:36,5.02065
2017-05-25 08:36:37,5.0204
2017-05-25 08:36:38,5.0204
2017-05-25 08:36:39,5.0205
2017-05-25 08:36:40,5.0207
2017-05-25 08:36:41,5.0206
2017-05-25 08:36:42,5.0207
2017-05-25 08:36:43,5.02065
2017-05-25 08:36:44,5.0206
2017-05-25 08:36:45,5.02075
2017-05-25 08:36:46,5.0213
2017-05-25 08:36:49,5.02125
2017-05-25 08:36:50,5.0213
2017-05-25 08:36:51,5.02135
2017-05-25 08:36:52,5.0214
2017-05-25 08:36:53,5.02135
2017-05-25 08:36:54,5.0217
2017-05-25 08:36:55,5.0223
2017-05-25 08:36:56,5.0222
2017-05-25 08:36:57,5.0222
2017-05-25 08:36:58,5.02205
2017-05-25 08:36:59,5.0224
2017-05-25 08:37:00,5.0224
2017-05-25 08:37:01,5.0224
2017-05-25 08:37:02,5.0228
2017-05-25 08:37:03,5.02285
2017-05-25 08:37:04,5.0226
2017-05-25 08:37:05,5.0224
2017-05-25 08:37:06,5.02255
2017-05-25 08:37:07,5.02235
2017-05-25 08:37:08,5.0225
2017-05-25 08:37:09,5.02245
2017-05-25 08:37:10,5.0224
2017-05-25 08:37:11,5.0223
2017-05-25 08:37:12,5.02215
2017-05-25 08:37:13,5.022
2017-05-25 08:37:14,5.0216
2017-05-25 08:37:15,5.02095
2017-05-25 08:37:16,5.0207
2017-05-25 08:37:17,5.0207
2017-05-25 08:37:18,5.02065
2017-05-25 08:37:19,5.0209
2017-05-25 08:37:20,5.021
2017-05-25 08:37:21,5.0209
2017-05-25 08:37:22,5.0206
2017-05-25 08:37:27,5.0205
2017-05-25 08:37:28,5.02075
2017-05-25 08:37:29,5.0209
2017-05-25 08:37:30,5.0212
2017-05-25 08:37:32,5.02125
2017-05-25 08:37:33,5.0213
2017-05-25 08:37:34,5.0214
2017-05-25 08:37:35,5.0217
2017-05-25 08:37:36,5.0216
2017-05-25 08:37:37,5.0215
2017-05-25 08:37:38,5.0216
2017-05-25 08:37:39,5.02155
2017-05-25 08:37:40,5.0215
2017-05-25 08:37:41,5.0215
2017-05-25 08:37:42,5.0213
2017-05-25 08:37:43,5.0209
2017-05-25 08:37:44,5.0208
2017-05-25 08:37:45,5.0209
2017-05-25 08:37:46,5.0209
2017-05-25 08:37:47,5.0211
2017-05-25 08:37:48,5.0211
2017-05-25 08:37:50,5.0209
2017-05-25 08:37:51,5.021
2017-05-25 08:37:52,5.02075
2017-05-25 08:37:53,5.021
2017-05-25 08:37:54,5.02025
2017-05-25 08:37:55,5.0205
2017-05-25 08:37:56,5.0206
2017-05-25 08:37:57,5.0207
2017-05-25 08:37:58,5.0209
2017-05-25 08:38:00,5.0208
2017-05-25 08:38:01,5.02075
2017-05-25 08:38:02,5.0207
2017-05-25 08:38:05,5.02045
2017-05-25 08:38:06,5.0201
2017-05-25 08:38:07,5.0204
2017-05-25 08:38:08,5.0205
2017-05-25 08:38:09,5.0209
2017-05-25 08:38:11,5.02105
2017-05-25 08:38:12,5.021
2017-05-25 08:38:13,5.02105
2017-05-25 08:38:14,5.0211
2017-05-25 08:38:15,5.0211
2017-05-25 08:38:18,5.02105
2017-05-25 08:38:19,5.0211
2017-05-25 08:38:22,5.02115
2017-05-25 08:38:23,5.0212
2017-05-25 08:38:24,5.0215
2017-05-25 08:38:25,5.0214
2017-05-25 08:38:26,5.02135
2017-05-25 08:38:27,5.0213
2017-05-25 08:38:28,5.0212
2017-05-25 08:38:32,5.02115
2017-05-25 08:38:33,5.0211
2017-05-25 08:38:34,5.02115
2017-05-25 08:38:35,5.0213
2017-05-25 08:38:36,5.0212
2017-05-25 08:38:37,5.0211
2017-05-25 08:38:38,5.02115
2017-05-25 08:38:39,5.0212
2017-05-25 08:38:40,5.0212
2017-05-25 08:38:41,5.021
2017-05-25 08:38:42,5.0208
2017-05-25 08:38:43,5.0206
2017-05-25 08:38:44,5.0205
2017-05-25 08:38:47,5.0206
2017-05-25 08:38:48,5.0206
2017-05-25 08:38:49,5.0209
2017-05-25 08:38:50,5.021
2017-05-25 08:38:51,5.02105
2017-05-25 08:38:54,5.0211
2017-05-25 08:38:57,5.02115
2017-05-25 08:38:58,5.0212
2017-05-25 08:39:00,5.02115
2017-05-25 08:39:01,5.0214
2017-05-25 08:39:02,5.0214
2017-05-25 08:39:08,5.0215
2017-05-25 08:39:09,5.0216
2017-05-25 08:39:10,5.0217
2017-05-25 08:39:11,5.0216
2017-05-25 08:39:12,5.0216
2017-05-25 08:39:15,5.02155
2017-05-25 08:39:16,5.0216
2017-05-25 08:39:20,5.0215
2017-05-25 08:39:21,5.0214
2017-05-25 08:39:22,5.02145
2017-05-25 08:39:23,5.02145
2017-05-25 08:39:24,5.0217
2017-05-25 08:39:25,5.0218
2017-05-25 08:39:26,5.0217
2017-05-25 08:39:27,5.0218
2017-05-25 08:39:28,5.0219
2017-05-25 08:39:29,5.022
2017-05-25 08:39:30,5.022
2017-05-25 08:39:31,5.0219
2017-05-25 08:39:33,5.0218
2017-05-25 08:39:41,5.0217
2017-05-25 08:39:42,5.0217
2017-05-25 08:39:43,5.0216
2017-05-25 08:39:44,5.0215
2017-05-25 08:39:45,5.0216
2017-05-25 08:39:46,5.02145
2017-05-25 08:39:47,5.0214
2017-05-25 08:39:48,5.0215
2017-05-25 08:39:49,5.0213
2017-05-25 08:39:50,5.0212
2017-05-25 08:39:51,5.0213
2017-05-25 08:39:52,5.0212
2017-05-25 08:39:54,5.0213
2017-05-25 08:40:00,5.0214
2017-05-25 08:40:02,5.0213
2017-05-25 08:40:03,5.0212
2017-05-25 08:40:04,5.0211
2017-05-25 08:40:05,5.0218
2017-05-25 08:40:06,5.0208
2017-05-25 08:40:07,5.0209
2017-05-25 08:40:08,5.0209
2017-05-25 08:40:09,5.0205
2017-05-25 08:40:10,5.0203
2017-05-25 08:40:11,5.02025
2017-05-25 08:40:12,5.0203
2017-05-25 08:40:13,5.0204
2017-05-25 08:40:14,5.02045
2017-05-25 08:40:15,5.0204
2017-05-25 08:40:16,5.0204
2017-05-25 08:40:17,5.0205
2017-05-25 08:40:20,5.02025
2017-05-25 08:40:21,5.0202
2017-05-25 08:40:23,5.02055
2017-05-25 08:40:24,5.0206
2017-05-25 08:40:25,5.02065
2017-05-25 08:40:26,5.0206
2017-05-25 08:40:28,5.0207
2017-05-25 08:40:30,5.0208
2017-05-25 08:40:31,5.0206
2017-05-25 08:40:32,5.02075
2017-05-25 08:40:34,5.0207
2017-05-25 08:40:35,5.0208
2017-05-25 08:40:38,5.021
2017-05-25 08:40:39,5.0212
2017-05-25 08:40:40,5.02115
2017-05-25 08:40:41,5.0208
2017-05-25 08:40:42,5.0209
2017-05-25 08:40:43,5.02095
2017-05-25 08:40:45,5.021
2017-05-25 08:40:46,5.02125
2017-05-25 08:40:47,5.02125
2017-05-25 08:40:48,5.0212
2017-05-25 08:40:52,5.02125
2017-05-25 08:40:53,5.0211
2017-05-25 08:40:54,5.0212
2017-05-25 08:40:55,5.0212
2017-05-25 08:40:56,5.0205
2017-05-25 08:40:57,5.0204
2017-05-25 08:40:58,5.0199
2017-05-25 08:40:59,5.0196
2017-05-25 08:41:00,5.0196
2017-05-25 08:41:01,5.0197
2017-05-25 08:41:02,5.0197
2017-05-25 08:41:03,5.0197
2017-05-25 08:41:04,5.0197
2017-05-25 08:41:06,5.0199
2017-05-25 08:41:07,5.0198
2017-05-25 08:41:08,5.0199
